time,v(Vout),v(V1)
1.56875E-06,0.511349391,0.51
1.56885E-06,0.511349416,0.51
1.56895E-06,0.511349441,0.51
1.56905E-06,0.511349466,0.51
1.56915E-06,0.511349491,0.51
1.56925E-06,0.511349515,0.51
1.56935E-06,0.51134954,0.51
1.56945E-06,0.511349565,0.51
1.56955E-06,0.51134959,0.51
1.56965E-06,0.511349615,0.51
1.56975E-06,0.511349639,0.51
1.56985E-06,0.511349664,0.51
1.56995E-06,0.511349689,0.51
1.57005E-06,0.511349714,0.51
1.57015E-06,0.511349738,0.51
1.57025E-06,0.511349763,0.51
1.57035E-06,0.511349788,0.51
1.57045E-06,0.511349813,0.51
1.57055E-06,0.511349837,0.51
1.57065E-06,0.511349862,0.51
1.57075E-06,0.511349887,0.51
1.57085E-06,0.511349911,0.51
1.57095E-06,0.511349936,0.51
1.57105E-06,0.511349961,0.51
1.57115E-06,0.511349985,0.51
1.57125E-06,0.51135001,0.51
1.57135E-06,0.511350035,0.51
1.57145E-06,0.511350059,0.51
1.57155E-06,0.511350084,0.51
1.57165E-06,0.511350109,0.51
1.57175E-06,0.511350133,0.51
1.57185E-06,0.511350158,0.51
1.57195E-06,0.511350183,0.51
1.57205E-06,0.511350207,0.51
1.57215E-06,0.511350232,0.51
1.57225E-06,0.511350256,0.51
1.57235E-06,0.511350281,0.51
1.57245E-06,0.511350305,0.51
1.57255E-06,0.51135033,0.51
1.57265E-06,0.511350355,0.51
1.57275E-06,0.511350379,0.51
1.57285E-06,0.511350404,0.51
1.57295E-06,0.511350428,0.51
1.57305E-06,0.511350453,0.51
1.57315E-06,0.511350477,0.51
1.57325E-06,0.511350502,0.51
1.57335E-06,0.511350526,0.51
1.57345E-06,0.511350551,0.51
1.57355E-06,0.511350575,0.51
1.57365E-06,0.5113506,0.51
1.57375E-06,0.511350624,0.51
1.57385E-06,0.511350649,0.51
1.57395E-06,0.511350673,0.51
1.57405E-06,0.511350698,0.51
1.57415E-06,0.511350722,0.51
1.57425E-06,0.511350746,0.51
1.57435E-06,0.511350771,0.51
1.57445E-06,0.511350795,0.51
1.57455E-06,0.51135082,0.51
1.57465E-06,0.511350844,0.51
1.57475E-06,0.511350869,0.51
1.57485E-06,0.511350893,0.51
1.57495E-06,0.511350917,0.51
1.57505E-06,0.511350942,0.51
1.57515E-06,0.511350966,0.51
1.57525E-06,0.51135099,0.51
1.57535E-06,0.511351015,0.51
1.57545E-06,0.511351039,0.51
1.57555E-06,0.511351063,0.51
1.57565E-06,0.511351088,0.51
1.57575E-06,0.511351112,0.51
1.57585E-06,0.511351136,0.51
1.57595E-06,0.511351161,0.51
1.57605E-06,0.511351185,0.51
1.57615E-06,0.511351209,0.51
1.57625E-06,0.511351234,0.51
1.57635E-06,0.511351258,0.51
1.57645E-06,0.511351282,0.51
1.57655E-06,0.511351306,0.51
1.57665E-06,0.511351331,0.51
1.57675E-06,0.511351355,0.51
1.57685E-06,0.511351379,0.51
1.57695E-06,0.511351403,0.51
1.57705E-06,0.511351428,0.51
1.57715E-06,0.511351452,0.51
1.57725E-06,0.511351476,0.51
1.57735E-06,0.5113515,0.51
1.57745E-06,0.511351524,0.51
1.57755E-06,0.511351549,0.51
1.57765E-06,0.511351573,0.51
1.57775E-06,0.511351597,0.51
1.57785E-06,0.511351621,0.51
1.57795E-06,0.511351645,0.51
1.57805E-06,0.511351669,0.51
1.57815E-06,0.511351693,0.51
1.57825E-06,0.511351718,0.51
1.57835E-06,0.511351742,0.51
1.57845E-06,0.511351766,0.51
1.57855E-06,0.51135179,0.51
1.57865E-06,0.511351814,0.51
1.57875E-06,0.511351838,0.51
1.57885E-06,0.511351862,0.51
1.57895E-06,0.511351886,0.51
1.57905E-06,0.51135191,0.51
1.57915E-06,0.511351934,0.51
1.57925E-06,0.511351958,0.51
1.57935E-06,0.511351983,0.51
1.57945E-06,0.511352007,0.51
1.57955E-06,0.511352031,0.51
1.57965E-06,0.511352055,0.51
1.57975E-06,0.511352079,0.51
1.57985E-06,0.511352103,0.51
1.57995E-06,0.511352127,0.51
1.58005E-06,0.511352151,0.51
1.58015E-06,0.511352175,0.51
1.58025E-06,0.511352199,0.51
1.58035E-06,0.511352223,0.51
1.58045E-06,0.511352247,0.51
1.58055E-06,0.511352271,0.51
1.58065E-06,0.511352294,0.51
1.58075E-06,0.511352318,0.51
1.58085E-06,0.511352342,0.51
1.58095E-06,0.511352366,0.51
1.58105E-06,0.51135239,0.51
1.58115E-06,0.511352414,0.51
1.58125E-06,0.511352438,0.51
1.58135E-06,0.511352462,0.51
1.58145E-06,0.511352486,0.51
1.58155E-06,0.51135251,0.51
1.58165E-06,0.511352534,0.51
1.58175E-06,0.511352557,0.51
1.58185E-06,0.511352581,0.51
1.58195E-06,0.511352605,0.51
1.58205E-06,0.511352629,0.51
1.58215E-06,0.511352653,0.51
1.58225E-06,0.511352677,0.51
1.58235E-06,0.5113527,0.51
1.58245E-06,0.511352724,0.51
1.58255E-06,0.511352748,0.51
1.58265E-06,0.511352772,0.51
1.58275E-06,0.511352796,0.51
1.58285E-06,0.511352819,0.51
1.58295E-06,0.511352843,0.51
1.58305E-06,0.511352867,0.51
1.58315E-06,0.511352891,0.51
1.58325E-06,0.511352915,0.51
1.58335E-06,0.511352938,0.51
1.58345E-06,0.511352962,0.51
1.58355E-06,0.511352986,0.51
1.58365E-06,0.511353009,0.51
1.58375E-06,0.511353033,0.51
1.58385E-06,0.511353057,0.51
1.58395E-06,0.511353081,0.51
1.58405E-06,0.511353104,0.51
1.58415E-06,0.511353128,0.51
1.58425E-06,0.511353152,0.51
1.58435E-06,0.511353175,0.51
1.58445E-06,0.511353199,0.51
1.58455E-06,0.511353223,0.51
1.58465E-06,0.511353246,0.51
1.58475E-06,0.51135327,0.51
1.58485E-06,0.511353294,0.51
1.58495E-06,0.511353317,0.51
1.58505E-06,0.511353341,0.51
1.58515E-06,0.511353364,0.51
1.58525E-06,0.511353388,0.51
1.58535E-06,0.511353412,0.51
1.58545E-06,0.511353435,0.51
1.58555E-06,0.511353459,0.51
1.58565E-06,0.511353482,0.51
1.58575E-06,0.511353506,0.51
1.58585E-06,0.51135353,0.51
1.58595E-06,0.511353553,0.51
1.58605E-06,0.511353577,0.51
1.58615E-06,0.5113536,0.51
1.58625E-06,0.511353624,0.51
1.58635E-06,0.511353647,0.51
1.58645E-06,0.511353671,0.51
1.58655E-06,0.511353694,0.51
1.58665E-06,0.511353718,0.51
1.58675E-06,0.511353741,0.51
1.58685E-06,0.511353765,0.51
1.58695E-06,0.511353788,0.51
1.58705E-06,0.511353812,0.51
1.58715E-06,0.511353835,0.51
1.58725E-06,0.511353859,0.51
1.58735E-06,0.511353882,0.51
1.58745E-06,0.511353906,0.51
1.58755E-06,0.511353929,0.51
1.58765E-06,0.511353952,0.51
1.58775E-06,0.511353976,0.51
1.58785E-06,0.511353999,0.51
1.58795E-06,0.511354023,0.51
1.58805E-06,0.511354046,0.51
1.58815E-06,0.51135407,0.51
1.58825E-06,0.511354093,0.51
1.58835E-06,0.511354116,0.51
1.58845E-06,0.51135414,0.51
1.58855E-06,0.511354163,0.51
1.58865E-06,0.511354186,0.51
1.58875E-06,0.51135421,0.51
1.58885E-06,0.511354233,0.51
1.58895E-06,0.511354256,0.51
1.58905E-06,0.51135428,0.51
1.58915E-06,0.511354303,0.51
1.58925E-06,0.511354326,0.51
1.58935E-06,0.51135435,0.51
1.58945E-06,0.511354373,0.51
1.58955E-06,0.511354396,0.51
1.58965E-06,0.51135442,0.51
1.58975E-06,0.511354443,0.51
1.58985E-06,0.511354466,0.51
1.58995E-06,0.511354489,0.51
1.59005E-06,0.511354513,0.51
1.59015E-06,0.511354536,0.51
1.59025E-06,0.511354559,0.51
1.59035E-06,0.511354582,0.51
1.59045E-06,0.511354606,0.51
1.59055E-06,0.511354629,0.51
1.59065E-06,0.511354652,0.51
1.59075E-06,0.511354675,0.51
1.59085E-06,0.511354698,0.51
1.59095E-06,0.511354722,0.51
1.59105E-06,0.511354745,0.51
1.59115E-06,0.511354768,0.51
1.59125E-06,0.511354791,0.51
1.59135E-06,0.511354814,0.51
1.59145E-06,0.511354837,0.51
1.59155E-06,0.511354861,0.51
1.59165E-06,0.511354884,0.51
1.59175E-06,0.511354907,0.51
1.59185E-06,0.51135493,0.51
1.59195E-06,0.511354953,0.51
1.59205E-06,0.511354976,0.51
1.59215E-06,0.511354999,0.51
1.59225E-06,0.511355022,0.51
1.59235E-06,0.511355045,0.51
1.59245E-06,0.511355069,0.51
1.59255E-06,0.511355092,0.51
1.59265E-06,0.511355115,0.51
1.59275E-06,0.511355138,0.51
1.59285E-06,0.511355161,0.51
1.59295E-06,0.511355184,0.51
1.59305E-06,0.511355207,0.51
1.59315E-06,0.51135523,0.51
1.59325E-06,0.511355253,0.51
1.59335E-06,0.511355276,0.51
1.59345E-06,0.511355299,0.51
1.59355E-06,0.511355322,0.51
1.59365E-06,0.511355345,0.51
1.59375E-06,0.511355368,0.51
1.59385E-06,0.511355391,0.51
1.59395E-06,0.511355414,0.51
1.59405E-06,0.511355437,0.51
1.59415E-06,0.51135546,0.51
1.59425E-06,0.511355483,0.51
1.59435E-06,0.511355506,0.51
1.59445E-06,0.511355529,0.51
1.59455E-06,0.511355552,0.51
1.59465E-06,0.511355575,0.51
1.59475E-06,0.511355597,0.51
1.59485E-06,0.51135562,0.51
1.59495E-06,0.511355643,0.51
1.59505E-06,0.511355666,0.51
1.59515E-06,0.511355689,0.51
1.59525E-06,0.511355712,0.51
1.59535E-06,0.511355735,0.51
1.59545E-06,0.511355758,0.51
1.59555E-06,0.511355781,0.51
1.59565E-06,0.511355803,0.51
1.59575E-06,0.511355826,0.51
1.59585E-06,0.511355849,0.51
1.59595E-06,0.511355872,0.51
1.59605E-06,0.511355895,0.51
1.59615E-06,0.511355918,0.51
1.59625E-06,0.51135594,0.51
1.59635E-06,0.511355963,0.51
1.59645E-06,0.511355986,0.51
1.59655E-06,0.511356009,0.51
1.59665E-06,0.511356032,0.51
1.59675E-06,0.511356054,0.51
1.59685E-06,0.511356077,0.51
1.59695E-06,0.5113561,0.51
1.59705E-06,0.511356123,0.51
1.59715E-06,0.511356145,0.51
1.59725E-06,0.511356168,0.51
1.59735E-06,0.511356191,0.51
1.59745E-06,0.511356213,0.51
1.59755E-06,0.511356236,0.51
1.59765E-06,0.511356259,0.51
1.59775E-06,0.511356282,0.51
1.59785E-06,0.511356304,0.51
1.59795E-06,0.511356327,0.51
1.59805E-06,0.51135635,0.51
1.59815E-06,0.511356372,0.51
1.59825E-06,0.511356395,0.51
1.59835E-06,0.511356418,0.51
1.59845E-06,0.51135644,0.51
1.59855E-06,0.511356463,0.51
1.59865E-06,0.511356486,0.51
1.59875E-06,0.511356508,0.51
1.59885E-06,0.511356531,0.51
1.59895E-06,0.511356553,0.51
1.59905E-06,0.511356576,0.51
1.59915E-06,0.511356599,0.51
1.59925E-06,0.511356621,0.51
1.59935E-06,0.511356644,0.51
1.59945E-06,0.511356666,0.51
1.59955E-06,0.511356689,0.51
1.59965E-06,0.511356712,0.51
1.59975E-06,0.511356734,0.51
1.59985E-06,0.511356757,0.51
1.59995E-06,0.511356779,0.51
1.60005E-06,0.511356802,0.51
1.60015E-06,0.511356824,0.51
1.60025E-06,0.511356847,0.51
1.60035E-06,0.511356869,0.51
1.60045E-06,0.511356892,0.51
1.60055E-06,0.511356914,0.51
1.60065E-06,0.511356937,0.51
1.60075E-06,0.511356959,0.51
1.60085E-06,0.511356982,0.51
1.60095E-06,0.511357004,0.51
1.60105E-06,0.511357027,0.51
1.60115E-06,0.511357049,0.51
1.60125E-06,0.511357072,0.51
1.60135E-06,0.511357094,0.51
1.60145E-06,0.511357117,0.51
1.60155E-06,0.511357139,0.51
1.60165E-06,0.511357161,0.51
1.60175E-06,0.511357184,0.51
1.60185E-06,0.511357206,0.51
1.60195E-06,0.511357229,0.51
1.60205E-06,0.511357251,0.51
1.60215E-06,0.511357273,0.51
1.60225E-06,0.511357296,0.51
1.60235E-06,0.511357318,0.51
1.60245E-06,0.511357341,0.51
1.60255E-06,0.511357363,0.51
1.60265E-06,0.511357385,0.51
1.60275E-06,0.511357408,0.51
1.60285E-06,0.51135743,0.51
1.60295E-06,0.511357452,0.51
1.60305E-06,0.511357475,0.51
1.60315E-06,0.511357497,0.51
1.60325E-06,0.511357519,0.51
1.60335E-06,0.511357542,0.51
1.60345E-06,0.511357564,0.51
1.60355E-06,0.511357586,0.51
1.60365E-06,0.511357609,0.51
1.60375E-06,0.511357631,0.51
1.60385E-06,0.511357653,0.51
1.60395E-06,0.511357675,0.51
1.60405E-06,0.511357698,0.51
1.60415E-06,0.51135772,0.51
1.60425E-06,0.511357742,0.51
1.60435E-06,0.511357764,0.51
1.60445E-06,0.511357787,0.51
1.60455E-06,0.511357809,0.51
1.60465E-06,0.511357831,0.51
1.60475E-06,0.511357853,0.51
1.60485E-06,0.511357875,0.51
1.60495E-06,0.511357898,0.51
1.60505E-06,0.51135792,0.51
1.60515E-06,0.511357942,0.51
1.60525E-06,0.511357964,0.51
1.60535E-06,0.511357986,0.51
1.60545E-06,0.511358009,0.51
1.60555E-06,0.511358031,0.51
1.60565E-06,0.511358053,0.51
1.60575E-06,0.511358075,0.51
1.60585E-06,0.511358097,0.51
1.60595E-06,0.511358119,0.51
1.60605E-06,0.511358141,0.51
1.60615E-06,0.511358163,0.51
1.60625E-06,0.511358186,0.51
1.60635E-06,0.511358208,0.51
1.60645E-06,0.51135823,0.51
1.60655E-06,0.511358252,0.51
1.60665E-06,0.511358274,0.51
1.60675E-06,0.511358296,0.51
1.60685E-06,0.511358318,0.51
1.60695E-06,0.51135834,0.51
1.60705E-06,0.511358362,0.51
1.60715E-06,0.511358384,0.51
1.60725E-06,0.511358406,0.51
1.60735E-06,0.511358428,0.51
1.60745E-06,0.51135845,0.51
1.60755E-06,0.511358472,0.51
1.60765E-06,0.511358494,0.51
1.60775E-06,0.511358516,0.51
1.60785E-06,0.511358538,0.51
1.60795E-06,0.51135856,0.51
1.60805E-06,0.511358582,0.51
1.60815E-06,0.511358604,0.51
1.60825E-06,0.511358626,0.51
1.60835E-06,0.511358648,0.51
1.60845E-06,0.51135867,0.51
1.60855E-06,0.511358692,0.51
1.60865E-06,0.511358714,0.51
1.60875E-06,0.511358736,0.51
1.60885E-06,0.511358758,0.51
1.60895E-06,0.51135878,0.51
1.60905E-06,0.511358802,0.51
1.60915E-06,0.511358824,0.51
1.60925E-06,0.511358846,0.51
1.60935E-06,0.511358867,0.51
1.60945E-06,0.511358889,0.51
1.60955E-06,0.511358911,0.51
1.60965E-06,0.511358933,0.51
1.60975E-06,0.511358955,0.51
1.60985E-06,0.511358977,0.51
1.60995E-06,0.511358999,0.51
1.61005E-06,0.51135902,0.51
1.61015E-06,0.511359042,0.51
1.61025E-06,0.511359064,0.51
1.61035E-06,0.511359086,0.51
1.61045E-06,0.511359108,0.51
1.61055E-06,0.51135913,0.51
1.61065E-06,0.511359151,0.51
1.61075E-06,0.511359173,0.51
1.61085E-06,0.511359195,0.51
1.61095E-06,0.511359217,0.51
1.61105E-06,0.511359239,0.51
1.61115E-06,0.51135926,0.51
1.61125E-06,0.511359282,0.51
1.61135E-06,0.511359304,0.51
1.61145E-06,0.511359326,0.51
1.61155E-06,0.511359347,0.51
1.61165E-06,0.511359369,0.51
1.61175E-06,0.511359391,0.51
1.61185E-06,0.511359413,0.51
1.61195E-06,0.511359434,0.51
1.61205E-06,0.511359456,0.51
1.61215E-06,0.511359478,0.51
1.61225E-06,0.511359499,0.51
1.61235E-06,0.511359521,0.51
1.61245E-06,0.511359543,0.51
1.61255E-06,0.511359564,0.51
1.61265E-06,0.511359586,0.51
1.61275E-06,0.511359608,0.51
1.61285E-06,0.511359629,0.51
1.61295E-06,0.511359651,0.51
1.61305E-06,0.511359673,0.51
1.61315E-06,0.511359694,0.51
1.61325E-06,0.511359716,0.51
1.61335E-06,0.511359738,0.51
1.61345E-06,0.511359759,0.51
1.61355E-06,0.511359781,0.51
1.61365E-06,0.511359802,0.51
1.61375E-06,0.511359824,0.51
1.61385E-06,0.511359846,0.51
1.61395E-06,0.511359867,0.51
1.61405E-06,0.511359889,0.51
1.61415E-06,0.51135991,0.51
1.61425E-06,0.511359932,0.51
1.61435E-06,0.511359953,0.51
1.61445E-06,0.511359975,0.51
1.61455E-06,0.511359996,0.51
1.61465E-06,0.511360018,0.51
1.61475E-06,0.51136004,0.51
1.61485E-06,0.511360061,0.51
1.61495E-06,0.511360083,0.51
1.61505E-06,0.511360104,0.51
1.61515E-06,0.511360126,0.51
1.61525E-06,0.511360147,0.51
1.61535E-06,0.511360169,0.51
1.61545E-06,0.51136019,0.51
1.61555E-06,0.511360211,0.51
1.61565E-06,0.511360233,0.51
1.61575E-06,0.511360254,0.51
1.61585E-06,0.511360276,0.51
1.61595E-06,0.511360297,0.51
1.61605E-06,0.511360319,0.51
1.61615E-06,0.51136034,0.51
1.61625E-06,0.511360362,0.51
1.61635E-06,0.511360383,0.51
1.61645E-06,0.511360404,0.51
1.61655E-06,0.511360426,0.51
1.61665E-06,0.511360447,0.51
1.61675E-06,0.511360469,0.51
1.61685E-06,0.51136049,0.51
1.61695E-06,0.511360511,0.51
1.61705E-06,0.511360533,0.51
1.61715E-06,0.511360554,0.51
1.61725E-06,0.511360575,0.51
1.61735E-06,0.511360597,0.51
1.61745E-06,0.511360618,0.51
1.61755E-06,0.51136064,0.51
1.61765E-06,0.511360661,0.51
1.61775E-06,0.511360682,0.51
1.61785E-06,0.511360703,0.51
1.61795E-06,0.511360725,0.51
1.61805E-06,0.511360746,0.51
1.61815E-06,0.511360767,0.51
1.61825E-06,0.511360789,0.51
1.61835E-06,0.51136081,0.51
1.61845E-06,0.511360831,0.51
1.61855E-06,0.511360853,0.51
1.61865E-06,0.511360874,0.51
1.61875E-06,0.511360895,0.51
1.61885E-06,0.511360916,0.51
1.61895E-06,0.511360938,0.51
1.61905E-06,0.511360959,0.51
1.61915E-06,0.51136098,0.51
1.61925E-06,0.511361001,0.51
1.61935E-06,0.511361022,0.51
1.61945E-06,0.511361044,0.51
1.61955E-06,0.511361065,0.51
1.61965E-06,0.511361086,0.51
1.61975E-06,0.511361107,0.51
1.61985E-06,0.511361128,0.51
1.61995E-06,0.51136115,0.51
1.62005E-06,0.511361171,0.51
1.62015E-06,0.511361192,0.51
1.62025E-06,0.511361213,0.51
1.62035E-06,0.511361234,0.51
1.62045E-06,0.511361255,0.51
1.62055E-06,0.511361277,0.51
1.62065E-06,0.511361298,0.51
1.62075E-06,0.511361319,0.51
1.62085E-06,0.51136134,0.51
1.62095E-06,0.511361361,0.51
1.62105E-06,0.511361382,0.51
1.62115E-06,0.511361403,0.51
1.62125E-06,0.511361424,0.51
1.62135E-06,0.511361445,0.51
1.62145E-06,0.511361467,0.51
1.62155E-06,0.511361488,0.51
1.62165E-06,0.511361509,0.51
1.62175E-06,0.51136153,0.51
1.62185E-06,0.511361551,0.51
1.62195E-06,0.511361572,0.51
1.62205E-06,0.511361593,0.51
1.62215E-06,0.511361614,0.51
1.62225E-06,0.511361635,0.51
1.62235E-06,0.511361656,0.51
1.62245E-06,0.511361677,0.51
1.62255E-06,0.511361698,0.51
1.62265E-06,0.511361719,0.51
1.62275E-06,0.51136174,0.51
1.62285E-06,0.511361761,0.51
1.62295E-06,0.511361782,0.51
1.62305E-06,0.511361803,0.51
1.62315E-06,0.511361824,0.51
1.62325E-06,0.511361845,0.51
1.62335E-06,0.511361866,0.51
1.62345E-06,0.511361887,0.51
1.62355E-06,0.511361908,0.51
1.62365E-06,0.511361929,0.51
1.62375E-06,0.51136195,0.51
1.62385E-06,0.51136197,0.51
1.62395E-06,0.511361991,0.51
1.62405E-06,0.511362012,0.51
1.62415E-06,0.511362033,0.51
1.62425E-06,0.511362054,0.51
1.62435E-06,0.511362075,0.51
1.62445E-06,0.511362096,0.51
1.62455E-06,0.511362117,0.51
1.62465E-06,0.511362138,0.51
1.62475E-06,0.511362158,0.51
1.62485E-06,0.511362179,0.51
1.62495E-06,0.5113622,0.51
1.62505E-06,0.511362221,0.51
1.62515E-06,0.511362242,0.51
1.62525E-06,0.511362263,0.51
1.62535E-06,0.511362283,0.51
1.62545E-06,0.511362304,0.51
1.62555E-06,0.511362325,0.51
1.62565E-06,0.511362346,0.51
1.62575E-06,0.511362367,0.51
1.62585E-06,0.511362388,0.51
1.62595E-06,0.511362408,0.51
1.62605E-06,0.511362429,0.51
1.62615E-06,0.51136245,0.51
1.62625E-06,0.511362471,0.51
1.62635E-06,0.511362491,0.51
1.62645E-06,0.511362512,0.51
1.62655E-06,0.511362533,0.51
1.62665E-06,0.511362554,0.51
1.62675E-06,0.511362574,0.51
1.62685E-06,0.511362595,0.51
1.62695E-06,0.511362616,0.51
1.62705E-06,0.511362636,0.51
1.62715E-06,0.511362657,0.51
1.62725E-06,0.511362678,0.51
1.62735E-06,0.511362699,0.51
1.62745E-06,0.511362719,0.51
1.62755E-06,0.51136274,0.51
1.62765E-06,0.511362761,0.51
1.62775E-06,0.511362781,0.51
1.62785E-06,0.511362802,0.51
1.62795E-06,0.511362823,0.51
1.62805E-06,0.511362843,0.51
1.62815E-06,0.511362864,0.51
1.62825E-06,0.511362885,0.51
1.62835E-06,0.511362905,0.51
1.62845E-06,0.511362926,0.51
1.62855E-06,0.511362946,0.51
1.62865E-06,0.511362967,0.51
1.62875E-06,0.511362988,0.51
1.62885E-06,0.511363008,0.51
1.62895E-06,0.511363029,0.51
1.62905E-06,0.511363049,0.51
1.62915E-06,0.51136307,0.51
1.62925E-06,0.511363091,0.51
1.62935E-06,0.511363111,0.51
1.62945E-06,0.511363132,0.51
1.62955E-06,0.511363152,0.51
1.62965E-06,0.511363173,0.51
1.62975E-06,0.511363193,0.51
1.62985E-06,0.511363214,0.51
1.62995E-06,0.511363234,0.51
1.63005E-06,0.511363255,0.51
1.63015E-06,0.511363275,0.51
1.63025E-06,0.511363296,0.51
1.63035E-06,0.511363316,0.51
1.63045E-06,0.511363337,0.51
1.63055E-06,0.511363357,0.51
1.63065E-06,0.511363378,0.51
1.63075E-06,0.511363398,0.51
1.63085E-06,0.511363419,0.51
1.63095E-06,0.511363439,0.51
1.63105E-06,0.51136346,0.51
1.63115E-06,0.51136348,0.51
1.63125E-06,0.511363501,0.51
1.63135E-06,0.511363521,0.51
1.63145E-06,0.511363541,0.51
1.63155E-06,0.511363562,0.51
1.63165E-06,0.511363582,0.51
1.63175E-06,0.511363603,0.51
1.63185E-06,0.511363623,0.51
1.63195E-06,0.511363644,0.51
1.63205E-06,0.511363664,0.51
1.63215E-06,0.511363684,0.51
1.63225E-06,0.511363705,0.51
1.63235E-06,0.511363725,0.51
1.63245E-06,0.511363745,0.51
1.63255E-06,0.511363766,0.51
1.63265E-06,0.511363786,0.51
1.63275E-06,0.511363806,0.51
1.63285E-06,0.511363827,0.51
1.63295E-06,0.511363847,0.51
1.63305E-06,0.511363867,0.51
1.63315E-06,0.511363888,0.51
1.63325E-06,0.511363908,0.51
1.63335E-06,0.511363928,0.51
1.63345E-06,0.511363949,0.51
1.63355E-06,0.511363969,0.51
1.63365E-06,0.511363989,0.51
1.63375E-06,0.51136401,0.51
1.63385E-06,0.51136403,0.51
1.63395E-06,0.51136405,0.51
1.63405E-06,0.51136407,0.51
1.63415E-06,0.511364091,0.51
1.63425E-06,0.511364111,0.51
1.63435E-06,0.511364131,0.51
1.63445E-06,0.511364151,0.51
1.63455E-06,0.511364172,0.51
1.63465E-06,0.511364192,0.51
1.63475E-06,0.511364212,0.51
1.63485E-06,0.511364232,0.51
1.63495E-06,0.511364253,0.51
1.63505E-06,0.511364273,0.51
1.63515E-06,0.511364293,0.51
1.63525E-06,0.511364313,0.51
1.63535E-06,0.511364333,0.51
1.63545E-06,0.511364353,0.51
1.63555E-06,0.511364374,0.51
1.63565E-06,0.511364394,0.51
1.63575E-06,0.511364414,0.51
1.63585E-06,0.511364434,0.51
1.63595E-06,0.511364454,0.51
1.63605E-06,0.511364474,0.51
1.63615E-06,0.511364495,0.51
1.63625E-06,0.511364515,0.51
1.63635E-06,0.511364535,0.51
1.63645E-06,0.511364555,0.51
1.63655E-06,0.511364575,0.51
1.63665E-06,0.511364595,0.51
1.63675E-06,0.511364615,0.51
1.63685E-06,0.511364635,0.51
1.63695E-06,0.511364655,0.51
1.63705E-06,0.511364675,0.51
1.63715E-06,0.511364695,0.51
1.63725E-06,0.511364716,0.51
1.63735E-06,0.511364736,0.51
1.63745E-06,0.511364756,0.51
1.63755E-06,0.511364776,0.51
1.63765E-06,0.511364796,0.51
1.63775E-06,0.511364816,0.51
1.63785E-06,0.511364836,0.51
1.63795E-06,0.511364856,0.51
1.63805E-06,0.511364876,0.51
1.63815E-06,0.511364896,0.51
1.63825E-06,0.511364916,0.51
1.63835E-06,0.511364936,0.51
1.63845E-06,0.511364956,0.51
1.63855E-06,0.511364976,0.51
1.63865E-06,0.511364996,0.51
1.63875E-06,0.511365016,0.51
1.63885E-06,0.511365036,0.51
1.63895E-06,0.511365056,0.51
1.63905E-06,0.511365076,0.51
1.63915E-06,0.511365096,0.51
1.63925E-06,0.511365115,0.51
1.63935E-06,0.511365135,0.51
1.63945E-06,0.511365155,0.51
1.63955E-06,0.511365175,0.51
1.63965E-06,0.511365195,0.51
1.63975E-06,0.511365215,0.51
1.63985E-06,0.511365235,0.51
1.63995E-06,0.511365255,0.51
1.64005E-06,0.511365275,0.51
1.64015E-06,0.511365295,0.51
1.64025E-06,0.511365315,0.51
1.64035E-06,0.511365334,0.51
1.64045E-06,0.511365354,0.51
1.64055E-06,0.511365374,0.51
1.64065E-06,0.511365394,0.51
1.64075E-06,0.511365414,0.51
1.64085E-06,0.511365434,0.51
1.64095E-06,0.511365453,0.51
1.64105E-06,0.511365473,0.51
1.64115E-06,0.511365493,0.51
1.64125E-06,0.511365513,0.51
1.64135E-06,0.511365533,0.51
1.64145E-06,0.511365553,0.51
1.64155E-06,0.511365572,0.51
1.64165E-06,0.511365592,0.51
1.64175E-06,0.511365612,0.51
1.64185E-06,0.511365632,0.51
1.64195E-06,0.511365651,0.51
1.64205E-06,0.511365671,0.51
1.64215E-06,0.511365691,0.51
1.64225E-06,0.511365711,0.51
1.64235E-06,0.51136573,0.51
1.64245E-06,0.51136575,0.51
1.64255E-06,0.51136577,0.51
1.64265E-06,0.51136579,0.51
1.64275E-06,0.511365809,0.51
1.64285E-06,0.511365829,0.51
1.64295E-06,0.511365849,0.51
1.64305E-06,0.511365869,0.51
1.64315E-06,0.511365888,0.51
1.64325E-06,0.511365908,0.51
1.64335E-06,0.511365928,0.51
1.64345E-06,0.511365947,0.51
1.64355E-06,0.511365967,0.51
1.64365E-06,0.511365987,0.51
1.64375E-06,0.511366006,0.51
1.64385E-06,0.511366026,0.51
1.64395E-06,0.511366046,0.51
1.64405E-06,0.511366065,0.51
1.64415E-06,0.511366085,0.51
1.64425E-06,0.511366104,0.51
1.64435E-06,0.511366124,0.51
1.64445E-06,0.511366144,0.51
1.64455E-06,0.511366163,0.51
1.64465E-06,0.511366183,0.51
1.64475E-06,0.511366202,0.51
1.64485E-06,0.511366222,0.51
1.64495E-06,0.511366242,0.51
1.64505E-06,0.511366261,0.51
1.64515E-06,0.511366281,0.51
1.64525E-06,0.5113663,0.51
1.64535E-06,0.51136632,0.51
1.64545E-06,0.511366339,0.51
1.64555E-06,0.511366359,0.51
1.64565E-06,0.511366379,0.51
1.64575E-06,0.511366398,0.51
1.64585E-06,0.511366418,0.51
1.64595E-06,0.511366437,0.51
1.64605E-06,0.511366457,0.51
1.64615E-06,0.511366476,0.51
1.64625E-06,0.511366496,0.51
1.64635E-06,0.511366515,0.51
